"MonthEnd","HBT","HBTQF","PatientType","Specialty","SpecialtyQF","LessThan4WeekWait","LessThan4WeekWaitQF","4To8WeekWait","4To8WeekWaitQF","8To12WeekWait","8To12WeekWaitQF","12To16WeekWait","12To16WeekWaitQF","16To20WeekWait","16To20WeekWaitQF","20To24WeekWait","20To24WeekWaitQF","24To28WeekWait","24To28WeekWaitQF","28To32WeekWait","28To32WeekWaitQF","32To36WeekWait","32To36WeekWaitQF","36To40WeekWait","36To40WeekWaitQF","40To44WeekWait","40To44WeekWaitQF","44To48WeekWait","44To48WeekWaitQF","48To52WeekWait","48To52WeekWaitQF","52To65WeekWait","52To65WeekWaitQF","65To78WeekWait","65To78WeekWaitQF","78To91WeekWait","78To91WeekWaitQF","91To104WeekWait","91To104WeekWaitQF","Over104WeekWait","Over104WeekWaitQF"
"20151231","S08000031",,"New Outpatient","C11",,3278,,2329,,916,,2,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,1,,0,
"20161231","S08000031",,"New Outpatient","C11",,2715,,1905,,1321,,490,,491,,194,,35,,8,,2,,0,,0,,0,,1,,2,,0,,0,,0,,1,
"20171231","S08000031",,"New Outpatient","C11",,2610,,1876,,1123,,755,,636,,459,,438,,351,,230,,124,,16,,0,,0,,0,,1,,0,,0,,2,
"20181231","S08000031",,"New Outpatient","C11",,2768,,1811,,1132,,686,,729,,522,,251,,147,,91,,13,,2,,0,,1,,0,,0,,0,,0,,2,
"20191231","S08000031",,"New Outpatient","C11",,2385,,1444,,1010,,613,,641,,414,,253,,221,,138,,91,,40,,3,,0,,0,,0,,0,,0,,1,
"20201231","S08000031",,"New Outpatient","C11",,2156,,864,,524,,393,,402,,292,,206,,164,,155,,97,,449,,439,,426,,789,,108,,0,,0,,1,
"20211231","S08000031",,"New Outpatient","C11",,2436,,1323,,856,,596,,507,,447,,445,,498,,405,,356,,325,,230,,201,,616,,446,,110,,86,,0,
"20221231","S08000031",,"New Outpatient","C11",,2148,,1312,,929,,790,,829,,656,,585,,408,,402,,232,,318,,264,,113,,106,,11,,0,,0,,0,
"20130630","S08000031",,"New Outpatient","C12",,570,,211,,36,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140630","S08000031",,"New Outpatient","C12",,580,,342,,24,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,
"20150630","S08000031",,"New Outpatient","C12",,555,,205,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160630","S08000031",,"New Outpatient","C12",,593,,326,,51,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170630","S08000031",,"New Outpatient","C12",,523,,406,,160,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,
"20180630","S08000031",,"New Outpatient","C12",,539,,262,,28,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,
"20190630","S08000031",,"New Outpatient","C12",,365,,306,,257,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,
"20200630","S08000031",,"New Outpatient","C12",,132,,71,,47,,135,,98,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,
"20210630","S08000031",,"New Outpatient","C12",,295,,238,,180,,106,,103,,55,,33,,37,,30,,19,,9,,2,,1,,2,,0,,0,,0,,1,
"20220630","S08000031",,"New Outpatient","C12",,294,,208,,145,,181,,121,,23,,9,,3,,1,,2,,1,,0,,0,,0,,0,,0,,0,,0,
"20130930","S08000031",,"New Outpatient","C12",,471,,483,,164,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140930","S08000031",,"New Outpatient","C12",,527,,424,,135,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,
"20150930","S08000031",,"New Outpatient","C12",,469,,402,,121,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160930","S08000031",,"New Outpatient","C12",,480,,443,,228,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170930","S08000031",,"New Outpatient","C12",,370,,361,,340,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,
"20180930","S08000031",,"New Outpatient","C12",,380,,336,,298,,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,
"20190930","S08000031",,"New Outpatient","C12",,311,,162,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,
"20200930","S08000031",,"New Outpatient","C12",,165,,137,,89,,100,,75,,45,,53,,70,,0,,1,,0,,0,,0,,0,,0,,0,,0,,1,
"20210930","S08000031",,"New Outpatient","C12",,249,,179,,182,,184,,165,,123,,16,,7,,4,,1,,2,,1,,2,,1,,1,,0,,0,,1,
"20220930","S08000031",,"New Outpatient","C12",,275,,235,,234,,199,,176,,49,,14,,9,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130331","S08000031",,"New Outpatient","C12",,438,,162,,23,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140331","S08000031",,"New Outpatient","C12",,505,,180,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,
"20150331","S08000031",,"New Outpatient","C12",,449,,46,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,
"20160331","S08000031",,"New Outpatient","C12",,440,,242,,12,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170331","S08000031",,"New Outpatient","C12",,430,,342,,99,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,
"20180331","S08000031",,"New Outpatient","C12",,407,,221,,4,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,
"20190331","S08000031",,"New Outpatient","C12",,448,,324,,127,,1,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,
"20200331","S08000031",,"New Outpatient","C12",,196,,56,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,
"20210331","S08000031",,"New Outpatient","C12",,291,,134,,64,,48,,68,,43,,34,,31,,11,,2,,3,,1,,0,,1,,0,,0,,0,,1,
"20220331","S08000031",,"New Outpatient","C12",,291,,211,,136,,111,,117,,24,,15,,4,,4,,2,,0,,2,,0,,0,,0,,0,,0,,0,
"20230331","S08000031",,"New Outpatient","C12",,338,,268,,161,,110,,129,,66,,17,,5,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20121231","S08000031",,"New Outpatient","C12",,308,,251,,30,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20131231","S08000031",,"New Outpatient","C12",,391,,352,,40,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,
"20141231","S08000031",,"New Outpatient","C12",,377,,315,,74,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,
"20151231","S08000031",,"New Outpatient","C12",,426,,369,,81,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20161231","S08000031",,"New Outpatient","C12",,382,,361,,291,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,
"20171231","S08000031",,"New Outpatient","C12",,317,,284,,160,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,
"20181231","S08000031",,"New Outpatient","C12",,369,,295,,130,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,
"20191231","S08000031",,"New Outpatient","C12",,145,,6,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,
"20201231","S08000031",,"New Outpatient","C12",,171,,132,,115,,82,,73,,39,,14,,14,,3,,1,,4,,0,,0,,0,,0,,0,,0,,1,
"20211231","S08000031",,"New Outpatient","C12",,225,,203,,149,,136,,126,,102,,16,,12,,10,,2,,0,,0,,0,,0,,0,,0,,0,,0,
"20221231","S08000031",,"New Outpatient","C12",,230,,205,,197,,175,,167,,130,,14,,8,,3,,0,,1,,0,,0,,0,,0,,0,,0,,0,
"20130630","S08000031",,"New Outpatient","C13",,159,,54,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140630","S08000031",,"New Outpatient","C13",,189,,58,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150630","S08000031",,"New Outpatient","C13",,202,,97,,7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160630","S08000031",,"New Outpatient","C13",,247,,87,,45,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170630","S08000031",,"New Outpatient","C13",,272,,87,,17,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180630","S08000031",,"New Outpatient","C13",,253,,73,,10,,2,,2,,3,,2,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,
"20190630","S08000031",,"New Outpatient","C13",,302,,120,,18,,3,,0,,0,,1,,0,,0,,0,,0,,0,,2,,1,,8,,2,,0,,0,
"20200630","S08000031",,"New Outpatient","C13",,101,,31,,47,,51,,100,,70,,49,,50,,15,,1,,0,,0,,0,,0,,0,,0,,1,,7,
"20210630","S08000031",,"New Outpatient","C13",,209,,72,,66,,59,,70,,41,,23,,20,,13,,3,,3,,2,,0,,0,,0,,0,,0,,0,
"20220630","S08000031",,"New Outpatient","C13",,217,,111,,65,,70,,47,,61,,31,,36,,37,,18,,15,,14,,10,,7,,0,,0,,0,,0,
"20130930","S08000031",,"New Outpatient","C13",,139,,17,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140930","S08000031",,"New Outpatient","C13",,191,,74,,7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150930","S08000031",,"New Outpatient","C13",,203,,102,,27,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160930","S08000031",,"New Outpatient","C13",,191,,77,,31,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170930","S08000031",,"New Outpatient","C13",,208,,70,,21,,0,,4,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180930","S08000031",,"New Outpatient","C13",,251,,56,,19,,6,,4,,0,,1,,1,,3,,3,,0,,1,,1,,0,,0,,0,,0,,0,
"20190930","S08000031",,"New Outpatient","C13",,234,,94,,32,,8,,2,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,5,,1,,0,
"20200930","S08000031",,"New Outpatient","C13",,111,,68,,32,,24,,11,,20,,30,,38,,20,,13,,10,,4,,0,,0,,0,,0,,0,,8,
"20210930","S08000031",,"New Outpatient","C13",,171,,72,,62,,60,,51,,45,,43,,30,,34,,16,,5,,7,,1,,0,,0,,0,,0,,0,
"20220930","S08000031",,"New Outpatient","C13",,282,,137,,89,,79,,65,,58,,53,,38,,26,,18,,29,,21,,22,,24,,1,,0,,0,,0,
"20130331","S08000031",,"New Outpatient","C13",,171,,57,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140331","S08000031",,"New Outpatient","C13",,186,,68,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150331","S08000031",,"New Outpatient","C13",,207,,71,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160331","S08000031",,"New Outpatient","C13",,176,,89,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170331","S08000031",,"New Outpatient","C13",,212,,45,,17,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180331","S08000031",,"New Outpatient","C13",,220,,37,,19,,1,,1,,2,,0,,0,,0,,0,,2,,0,,0,,0,,0,,0,,0,,0,
"20190331","S08000031",,"New Outpatient","C13",,197,,50,,13,,5,,4,,1,,2,,0,,0,,2,,1,,0,,0,,8,,2,,0,,0,,0,
"20200331","S08000031",,"New Outpatient","C13",,143,,160,,80,,63,,54,,32,,1,,1,,0,,0,,0,,0,,0,,0,,0,,1,,1,,6,
"20210331","S08000031",,"New Outpatient","C13",,175,,95,,61,,29,,54,,33,,16,,13,,5,,9,,2,,0,,2,,4,,3,,0,,0,,7,
"20220331","S08000031",,"New Outpatient","C13",,199,,85,,77,,54,,58,,57,,26,,36,,27,,25,,27,,9,,1,,5,,0,,0,,0,,0,
"20230331","S08000031",,"New Outpatient","C13",,198,,104,,103,,80,,85,,74,,62,,104,,65,,50,,29,,27,,15,,61,,54,,18,,0,,0,
"20121231","S08000031",,"New Outpatient","C13",,189,,34,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20131231","S08000031",,"New Outpatient","C13",,142,,36,,4,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20141231","S08000031",,"New Outpatient","C13",,181,,80,,7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20151231","S08000031",,"New Outpatient","C13",,222,,112,,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20161231","S08000031",,"New Outpatient","C13",,154,,49,,12,,2,,2,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20171231","S08000031",,"New Outpatient","C13",,237,,61,,21,,1,,0,,0,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20181231","S08000031",,"New Outpatient","C13",,246,,69,,13,,1,,2,,1,,2,,2,,0,,0,,2,,2,,4,,2,,0,,0,,0,,0,
"20191231","S08000031",,"New Outpatient","C13",,245,,107,,61,,13,,6,,2,,1,,0,,0,,0,,0,,0,,0,,0,,1,,1,,5,,1,
"20201231","S08000031",,"New Outpatient","C13",,182,,72,,51,,45,,41,,23,,16,,5,,8,,9,,12,,8,,1,,3,,0,,0,,0,,8,
"20211231","S08000031",,"New Outpatient","C13",,219,,107,,66,,52,,47,,43,,44,,44,,27,,25,,21,,20,,5,,0,,0,,0,,0,,0,
"20221231","S08000031",,"New Outpatient","C13",,213,,132,,105,,96,,98,,67,,71,,46,,65,,39,,27,,25,,16,,57,,24,,0,,0,,0,
"20130630","S08000031",,"New Outpatient","C2",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20190630","S08000031",,"New Outpatient","C2",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20180930","S08000031",,"New Outpatient","C2",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20190930","S08000031",,"New Outpatient","C2",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20190331","S08000031",,"New Outpatient","C2",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20200331","S08000031",,"New Outpatient","C2",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20210331","S08000031",,"New Outpatient","C2",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20181231","S08000031",,"New Outpatient","C2",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20140630","S08000031",,"New Outpatient","C3",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200630","S08000031",,"New Outpatient","C3",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200930","S08000031",,"New Outpatient","C3",,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130331","S08000031",,"New Outpatient","C3",,102,,118,,15,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20230331","S08000031",,"New Outpatient","C3",,1,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20121231","S08000031",,"New Outpatient","C3",,124,,135,,12,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130630","S08000031",,"New Outpatient","C31",,519,,349,,70,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140630","S08000031",,"New Outpatient","C31",,529,,362,,87,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150630","S08000031",,"New Outpatient","C31",,533,,417,,85,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160630","S08000031",,"New Outpatient","C31",,350,,379,,347,,261,,195,,115,,43,,17,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170630","S08000031",,"New Outpatient","C31",,394,,339,,258,,214,,168,,36,,9,,9,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180630","S08000031",,"New Outpatient","C31",,433,,348,,277,,143,,51,,22,,8,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190630","S08000031",,"New Outpatient","C31",,396,,327,,324,,317,,273,,160,,20,,9,,3,,0,,1,,0,,0,,0,,0,,0,,0,,0,
"20200630","S08000031",,"New Outpatient","C31",,100,,67,,60,,231,,368,,294,,60,,81,,47,,32,,17,,8,,5,,8,,0,,0,,0,,0,
"20210630","S08000031",,"New Outpatient","C31",,406,,89,,22,,13,,2,,2,,1,,1,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,
"20220630","S08000031",,"New Outpatient","C31",,347,,102,,24,,3,,4,,2,,1,,2,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,
"20130930","S08000031",,"New Outpatient","C31",,467,,350,,83,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140930","S08000031",,"New Outpatient","C31",,483,,388,,112,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150930","S08000031",,"New Outpatient","C31",,550,,432,,151,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160930","S08000031",,"New Outpatient","C31",,361,,321,,280,,242,,199,,137,,20,,6,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,
"20170930","S08000031",,"New Outpatient","C31",,356,,358,,234,,186,,131,,36,,19,,6,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180930","S08000031",,"New Outpatient","C31",,402,,356,,313,,242,,67,,19,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190930","S08000031",,"New Outpatient","C31",,425,,315,,309,,275,,244,,165,,111,,63,,15,,0,,1,,0,,0,,0,,0,,0,,0,,0,
"20200930","S08000031",,"New Outpatient","C31",,199,,161,,140,,92,,67,,53,,100,,387,,282,,103,,37,,19,,14,,11,,2,,0,,0,,0,
"20210930","S08000031",,"New Outpatient","C31",,359,,135,,58,,38,,13,,4,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,
"20220930","S08000031",,"New Outpatient","C31",,356,,201,,24,,5,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130331","S08000031",,"New Outpatient","C31",,276,,202,,37,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140331","S08000031",,"New Outpatient","C31",,517,,345,,87,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150331","S08000031",,"New Outpatient","C31",,500,,343,,64,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160331","S08000031",,"New Outpatient","C31",,335,,351,,387,,90,,79,,25,,7,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170331","S08000031",,"New Outpatient","C31",,377,,388,,288,,135,,91,,57,,21,,5,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,
"20180331","S08000031",,"New Outpatient","C31",,381,,351,,303,,121,,139,,31,,16,,5,,0,,0,,1,,0,,0,,1,,0,,0,,0,,0,
"20190331","S08000031",,"New Outpatient","C31",,389,,373,,328,,231,,236,,112,,27,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200331","S08000031",,"New Outpatient","C31",,331,,356,,257,,53,,73,,48,,27,,10,,9,,6,,2,,1,,3,,0,,0,,0,,0,,0,
"20210331","S08000031",,"New Outpatient","C31",,421,,82,,39,,23,,48,,7,,7,,3,,2,,1,,0,,1,,0,,0,,0,,0,,0,,0,
"20220331","S08000031",,"New Outpatient","C31",,337,,73,,29,,9,,16,,4,,2,,1,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,
"20230331","S08000031",,"New Outpatient","C31",,305,,124,,35,,6,,6,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20121231","S08000031",,"New Outpatient","C31",,243,,212,,26,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20131231","S08000031",,"New Outpatient","C31",,420,,386,,81,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20141231","S08000031",,"New Outpatient","C31",,419,,435,,94,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20151231","S08000031",,"New Outpatient","C31",,269,,362,,394,,139,,37,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20161231","S08000031",,"New Outpatient","C31",,290,,367,,287,,235,,148,,40,,27,,14,,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,
"20171231","S08000031",,"New Outpatient","C31",,364,,384,,278,,156,,73,,22,,11,,9,,1,,2,,0,,0,,0,,0,,0,,0,,0,,0,
"20181231","S08000031",,"New Outpatient","C31",,340,,352,,360,,324,,206,,51,,8,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20191231","S08000031",,"New Outpatient","C31",,304,,306,,271,,221,,249,,97,,56,,20,,19,,20,,4,,0,,0,,0,,0,,0,,0,,0,
"20201231","S08000031",,"New Outpatient","C31",,348,,282,,171,,153,,38,,32,,17,,10,,4,,11,,31,,10,,9,,9,,0,,0,,0,,0,
"20211231","S08000031",,"New Outpatient","C31",,199,,120,,58,,32,,31,,5,,2,,2,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,
"20221231","S08000031",,"New Outpatient","C31",,273,,146,,37,,15,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130630","S08000031",,"New Outpatient","C4",,15,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140630","S08000031",,"New Outpatient","C4",,0,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150630","S08000031",,"New Outpatient","C4",,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160630","S08000031",,"New Outpatient","C4",,8,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170630","S08000031",,"New Outpatient","C4",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180630","S08000031",,"New Outpatient","C4",,7,,0,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190630","S08000031",,"New Outpatient","C4",,0,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200630","S08000031",,"New Outpatient","C4",,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210630","S08000031",,"New Outpatient","C4",,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20220630","S08000031",,"New Outpatient","C4",,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130930","S08000031",,"New Outpatient","C4",,9,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140930","S08000031",,"New Outpatient","C4",,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150930","S08000031",,"New Outpatient","C4",,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160930","S08000031",,"New Outpatient","C4",,11,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170930","S08000031",,"New Outpatient","C4",,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180930","S08000031",,"New Outpatient","C4",,7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190930","S08000031",,"New Outpatient","C4",,0,,15,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200930","S08000031",,"New Outpatient","C4",,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210930","S08000031",,"New Outpatient","C4",,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20220930","S08000031",,"New Outpatient","C4",,10,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130331","S08000031",,"New Outpatient","C4",,6,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140331","S08000031",,"New Outpatient","C4",,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160331","S08000031",,"New Outpatient","C4",,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170331","S08000031",,"New Outpatient","C4",,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180331","S08000031",,"New Outpatient","C4",,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190331","S08000031",,"New Outpatient","C4",,4,,2,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
